Player,ID,Position,Handedness,Height (in),Weight (lbs),Birthday,Nationality
DAVID SLOANE,8475068.0,D,R,76.0,220.0,1985-04-06,USA
OSSI VAANANEN,8467369.0,D,L,76.0,215.0,1980-08-18,FIN
SERGEI FEDOROV,8446788.0,C,L,74.0,207.0,1969-12-13,RUS
VIKTOR KOZLOV,8459428.0,C,R,76.0,232.0,1975-02-14,RUS
GRAHAM MINK,8469920.0,L,R,74.0,225.0,1979-05-21,USA
MICHAEL NYLANDER,8458573.0,C,L,73.0,200.0,1972-10-03,SWE
BRYAN HELMER,8459406.0,D,R,74.0,208.0,1972-07-15,CAN
BRET HEDICAN,8456547.0,D,L,74.0,210.0,1970-08-10,USA
KEN KLEE,8456850.0,D,R,73.0,210.0,1971-04-24,USA
NATHAN MCIVER,8470843.0,D,L,74.0,205.0,1985-01-06,CAN
BRIAN SALCIDO,8471803.0,D,L,74.0,188.0,1985-04-14,USA
JORDAN LAVALLEE-SMOTHERMAN,8471778.0,L,L,75.0,225.0,1986-05-11,USA
JOE MOTZKO,8470564.0,R,R,72.0,184.0,1980-03-14,USA
ERIC PERRIN,8466399.0,C,L,69.0,180.0,1975-11-01,CAN
NICLAS HAVELID,8467956.0,D,L,72.0,200.0,1973-04-12,SWE
SCOTT LEHMAN,8471288.0,D,L,73.0,194.0,1986-01-05,CAN
GRANT LEWIS,8471253.0,D,R,75.0,190.0,1985-01-20,USA
PATRICK DAVIS,8471764.0,R,R,74.0,195.0,1986-12-28,USA
DEAN MCAMMOND,8458536.0,C,L,71.0,195.0,1973-06-15,CAN
ANDREW PETERS,8467355.0,L,L,76.0,240.0,1980-05-05,CAN
ILKKA PIKKARAINEN,8470225.0,R,R,74.0,215.0,1981-04-19,FIN
BEN WALTER,8471372.0,C,L,73.0,190.0,1984-05-11,CAN
ROB DAVISON,8467422.0,D,L,74.0,215.0,1980-05-01,CAN
CORY MURPHY,8473924.0,D,R,69.0,175.0,1978-02-13,CAN
DEREK ARMSTRONG,8459064.0,C,R,72.0,197.0,1973-04-23,CAN
PAUL KARIYA,8459426.0,L,L,70.0,185.0,1974-10-16,CAN
YAN STASTNY,8470223.0,C,L,70.0,191.0,1982-09-30,CAN
KEITH TKACHUK,8458229.0,L,L,74.0,235.0,1972-03-28,USA
JONAS JUNLAND,8473510.0,D,L,74.0,200.0,1987-11-15,SWE
DARRYL SYDOR,8458172.0,D,L,73.0,211.0,1972-05-13,CAN
KAMIL KREPS,8470631.0,C,R,74.0,194.0,1984-11-18,CZE
NICK TARNASKY,8470876.0,C,L,74.0,230.0,1984-11-25,CAN
VILLE KOISTINEN,8473385.0,D,L,71.0,187.0,1982-06-17,FIN
ALEXANDER SALAK,8475130.0,G,L,73.0,189.0,1987-01-05,CZE
DREW LARMAN,8470970.0,C,R,75.0,195.0,1985-05-15,USA
GUILLAUME LEFEBVRE,8468707.0,L,L,73.0,200.0,1981-05-07,CAN
MIKKO LEHTONEN,8471747.0,R,R,75.0,196.0,1987-04-01,FIN
MIROSLAV SATAN,8459534.0,R,L,75.0,191.0,1974-10-22,SVK
DEREK MORRIS,8464966.0,D,R,72.0,210.0,1978-08-24,CAN
JEFF PENNER,8474511.0,D,R,70.0,183.0,1987-04-13,CAN
ANDY WOZNIEWSKI,8471188.0,D,L,77.0,225.0,1980-05-25,USA
RADEK SMOLENAK,8471736.0,L,L,74.0,207.0,1986-12-03,CZE
CRISTOBAL HUET,8469658.0,G,L,73.0,205.0,1975-09-03,FRA
BRAYDEN IRWIN,8475638.0,C,R,77.0,215.0,1987-03-24,CAN
WAYNE PRIMEAU,8460507.0,C,L,76.0,225.0,1976-06-04,CAN
RICKARD WALLIN,8467491.0,C,L,74.0,195.0,1980-04-09,SWE
GARNET EXELBY,8468090.0,D,L,73.0,215.0,1981-08-16,CAN
JEFF FINGER,8468113.0,D,R,73.0,209.0,1979-12-18,USA
GEORGES LARAQUE,8462060.0,R,R,76.0,245.0,1976-12-07,CAN
GLEN METROPOLIT,8462823.0,C,R,70.0,196.0,1974-06-25,CAN
GREGORY STEWART,8471457.0,L,L,74.0,202.0,1986-05-21,CAN
BROCK TROTTER,8474436.0,L,R,70.0,180.0,1987-01-16,CAN
MATHIEU CARLE,8473438.0,D,R,72.0,203.0,1987-09-30,CAN
BILL GUERIN,8456464.0,R,R,74.0,220.0,1970-11-09,USA
JAY MCKEE,8462045.0,D,L,76.0,203.0,1977-09-08,CAN
MARTIN SKOULA,8467343.0,D,L,75.0,226.0,1979-10-28,CZE
ALEXANDER PECHURSKIY,8474708.0,G,L,72.0,187.0,1990-06-04,RUS
DONALD BRASHEAR,8459246.0,L,L,75.0,237.0,1972-01-07,USA
ENVER LISIN,8471263.0,R,L,74.0,200.0,1986-04-22,RUS
ANDERS ERIKSSON,8459443.0,D,L,75.0,224.0,1975-01-09,SWE
ILKKA HEIKKINEN,8475128.0,D,L,74.0,205.0,1984-11-13,FIN
STEVE VALIQUETTE,8465161.0,G,L,78.0,210.0,1977-08-20,CAN
MATT ZABA,8470820.0,G,L,73.0,190.0,1983-07-14,CAN
CHARLES LINGLET,8470370.0,L,L,74.0,205.0,1982-06-22,CAN
CHRIS MINARD,8470383.0,L,L,73.0,190.0,1981-11-18,CAN
ROBERT NILSSON,8470608.0,R,L,71.0,185.0,1985-01-10,CAN
RYAN STONE,8470625.0,C,L,74.0,207.0,1985-03-20,CAN
DEAN ARSENE,8467583.0,D,L,74.0,205.0,1980-07-20,CAN
JOHAN MOTIN,8474662.0,D,R,74.0,220.0,1989-10-10,SWE
PAVOL DEMITRA,8459648.0,R,L,72.0,200.0,1974-11-29,SVK
MATT PETTINGER,8468523.0,L,L,73.0,205.0,1980-10-22,CAN
NOLAN BAUMGARTNER,8460500.0,D,R,74.0,195.0,1976-03-23,CAN
MATHIEU SCHNEIDER,8451224.0,D,L,71.0,192.0,1969-06-12,USA
JAMIE LUNDMARK,8467882.0,C,R,72.0,197.0,1981-01-16,CAN
STAFFAN KRONWALL,8470058.0,D,L,75.0,209.0,1982-09-10,SWE
VESA TOSKALA,8462117.0,G,L,70.0,198.0,1977-05-20,FIN
CHRIS DURNO,8472263.0,L,L,76.0,223.0,1980-10-31,CAN
DARREN HAYDAR,8468121.0,R,R,69.0,170.0,1979-10-22,CAN
JUSTIN MERCIER,8471829.0,C,L,71.0,190.0,1987-06-25,USA
DARCY TUCKER,8459574.0,R,L,70.0,178.0,1975-03-15,CAN
WES O'NEILL,8471327.0,D,L,76.0,215.0,1986-03-03,CAN
DEREK PELTIER,8471396.0,D,L,71.0,190.0,1985-03-14,USA
TOM PREISSING,8470575.0,D,R,72.0,197.0,1978-12-03,USA
COREY ELKINS,8475086.0,C,L,74.0,214.0,1985-02-23,USA
ERIK ERSBERG,8473975.0,G,L,72.0,165.0,1982-03-08,SWE
JONATHAN CHEECHOO,8467357.0,R,R,73.0,206.0,1980-07-15,CAN
SHEAN DONOVAN,8459450.0,R,R,75.0,218.0,1975-01-22,CAN
RYAN KELLER,8471972.0,R,R,70.0,196.0,1984-01-06,CAN
ANTON KLEMENTYEV,8475270.0,D,R,73.0,198.0,1990-03-25,RUS
DUSTIN KOHN,8471671.0,D,L,73.0,200.0,1987-02-02,CAN
BRENDAN WITT,8459433.0,D,L,74.0,223.0,1975-02-20,CAN
KIRK MALTBY,8459001.0,L,R,72.0,195.0,1972-12-22,CAN
BRAD MAY,8457261.0,L,L,73.0,213.0,1971-11-29,CAN
TRISTON GRANT,8470899.0,L,L,73.0,211.0,1984-02-02,CAN
BEN GUITE,8466300.0,R,R,73.0,210.0,1978-07-17,CAN
PETER OLVECKY,8471290.0,L,L,74.0,220.0,1985-10-11,SVK
JERE LEHTINEN,8459024.0,R,R,72.0,194.0,1973-06-24,FIN
PERTTU LINDGREN,8471738.0,C,L,72.0,188.0,1987-08-26,FIN
IVAN VISHNEVSKIY,8473582.0,D,L,72.0,193.0,1988-02-18,RUS
MATT CLIMIE,8474488.0,G,L,75.0,194.0,1983-02-11,CAN
TREVOR FRISCHMON,8473687.0,C,L,72.0,202.0,1981-08-05,USA
TOMAS KANA,8473491.0,C,R,72.0,204.0,1987-11-29,CZE
GREG MOORE,8470735.0,C,R,73.0,225.0,1984-03-26,USA
ALEXANDRE PICARD,8471221.0,L,L,74.0,206.0,1985-10-09,CAN
NATHAN PAETSCH,8469509.0,D,L,73.0,198.0,1983-03-30,CAN
ANDY HILBERT,8468517.0,C,L,70.0,188.0,1981-02-06,USA
DANNY IRMEN,8470671.0,C,R,72.0,182.0,1984-09-06,USA
PETR KALUS,8471713.0,R,L,73.0,201.0,1987-06-29,CZE
OWEN NOLAN,8449895.0,R,R,73.0,214.0,1972-02-12,GBR
NATHAN SMITH,8468503.0,C,L,74.0,206.0,1982-02-09,CAN
KIM JOHNSSON,8460770.0,D,L,73.0,193.0,1976-03-16,SWE
JAIME SIFERS,8472338.0,D,R,71.0,198.0,1983-01-18,USA
WADE DUBIELEWICZ,8470584.0,G,L,70.0,185.0,1979-01-30,CAN
DWIGHT HELMINEN,8470131.0,C,L,70.0,191.0,1983-06-22,USA
RYAN VESCE,8472215.0,R,R,68.0,175.0,1982-04-07,USA
ROB BLAKE,8445550.0,D,R,76.0,220.0,1969-12-10,CAN
BRANDON BOCHENSKI,8469666.0,R,R,73.0,195.0,1982-04-04,USA
TODD FEDORUK,8466292.0,L,L,74.0,232.0,1979-02-13,CAN
SCOTT JACKSON,8471711.0,D,L,75.0,219.0,1987-02-05,CAN
VLADIMIR MIHALIK,8471704.0,D,L,80.0,246.0,1987-01-29,SVK
ROD BRIND'AMOUR,8445735.0,C,L,73.0,205.0,1970-08-09,CAN
TIM CONBOY,8470101.0,R,R,74.0,210.0,1982-03-22,USA
STEVEN GOERTZEN,8470064.0,R,R,74.0,216.0,1984-05-26,CAN
OSKAR OSALA,8473496.0,L,L,76.0,219.0,1987-12-26,FIN
STEPHANE YELLE,8459122.0,C,L,74.0,182.0,1974-05-09,CAN
CASEY BORER,8471282.0,D,L,74.0,205.0,1985-07-28,USA
MANNY LEGACE,8459308.0,G,L,70.0,200.0,1973-02-04,CAN
RILEY COTE,8468786.0,L,L,74.0,220.0,1982-03-16,CAN
JON KALINSKI,8474177.0,L,L,73.0,175.0,1987-05-25,CAN
DAVID LALIBERTE,8471336.0,R,R,73.0,194.0,1986-03-17,CAN
IAN LAPERRIERE,8459094.0,R,R,73.0,200.0,1974-01-19,CAN
MIKA PYORALA,8475381.0,C,L,72.0,190.0,1981-07-13,FIN
JARED ROSS,8472248.0,C,L,70.0,175.0,1982-09-18,USA
LUKAS KRAJICEK,8469477.0,D,L,75.0,205.0,1983-03-11,CZE
OLE-KRISTIAN TOLLEFSEN,8470170.0,D,L,74.0,211.0,1984-03-29,NOR
JOHAN BACKLUND,8475080.0,G,L,74.0,198.0,1981-07-24,SWE
JEREMY DUCHESNE,8471781.0,G,L,72.0,201.0,1986-10-17,USA
BOYD KANE,8465028.0,L,L,74.0,229.0,1978-04-18,CAN
QUINTIN LAING,8466232.0,L,L,75.0,193.0,1979-06-08,CAN
SCOTT WALKER,8459547.0,R,R,70.0,196.0,1973-07-19,CAN
BRIAN POTHIER,8468427.0,D,L,72.0,204.0,1977-04-15,USA
KYLE CALDER,8466260.0,L,L,71.0,177.0,1979-01-05,CAN
MACGREGOR SHARP,8475085.0,C,L,73.0,185.0,1985-10-01,CAN
SCOTT NIEDERMAYER,8458517.0,D,L,73.0,194.0,1973-08-31,CAN
AARON WARD,8458519.0,D,R,74.0,209.0,1973-01-17,CAN
MAXIM AFINOGENOV,8466202.0,R,L,72.0,190.0,1979-09-04,RUS
EVGENY ARTYUKHIN,8469543.0,R,L,76.0,255.0,1983-04-04,RUS
VYACHESLAV KOZLOV,8456887.0,L,L,70.0,190.0,1972-05-03,RUS
CHRIS CHELIOS,8446053.0,D,R,72.0,191.0,1962-01-25,USA
MARK POPOVIC,8469488.0,D,L,73.0,205.0,1982-10-11,CAN
CHRISTOPH SCHUBERT,8469575.0,D,L,75.0,230.0,1982-02-05,DEU
BORIS VALABIK,8471223.0,D,L,79.0,255.0,1986-02-14,SVK
ADAM MAIR,8466216.0,C,R,73.0,208.0,1979-02-15,CAN
ALEXANDER VASYUNOV,8473605.0,L,R,73.0,210.0,1988-04-22,RUS
MATTHEW CORRENTE,8473580.0,D,R,72.0,205.0,1988-03-17,CAN
TYLER ECKFORD,8471429.0,D,L,73.0,225.0,1985-09-08,CAN
JAY LEACH,8467436.0,D,L,77.0,220.0,1979-09-02,USA
OLIVIER MAGNAN,8471508.0,D,L,74.0,210.0,1986-05-01,CAN
ANSSI SALMELA,8474557.0,D,L,73.0,200.0,1984-08-13,FIN
MIKE GRIER,8459640.0,R,R,73.0,224.0,1975-01-05,USA
ROB NIEDERMAYER,8459427.0,C,L,74.0,203.0,1974-12-28,CAN
MARK PARRISH,8465026.0,R,R,71.0,199.0,1977-02-02,USA
SHAONE MORRISONN,8469472.0,D,L,76.0,210.0,1982-12-23,CAN
PATRICK LALIME,8459579.0,G,L,75.0,192.0,1974-07-07,CAN
STEFAN DELLA ROVERE,8474762.0,L,L,71.0,205.0,1990-02-25,CAN
T.J. HENSICK,8471753.0,C,R,70.0,190.0,1985-12-10,USA
PHILIP MCRAE,8474592.0,C,L,74.0,200.0,1990-03-15,USA
DAVE SCATCHARD,8460533.0,C,R,75.0,220.0,1976-02-20,CAN
NATHAN OYSTRICK,8470136.0,D,L,71.0,213.0,1982-12-17,CAN
HUGH JESSIMAN,8470605.0,R,R,78.0,221.0,1984-03-28,USA
STEVE REINPRECHT,8468432.0,C,L,72.0,188.0,1976-05-07,CAN
JOE CALLAHAN,8470086.0,D,R,75.0,210.0,1982-12-20,USA
JAMIE ARNIEL,8474657.0,C,R,71.0,183.0,1989-11-16,CAN
MARK RECCHI,8450725.0,R,L,70.0,195.0,1968-02-01,CAN
MARC SAVARD,8462118.0,C,L,70.0,191.0,1977-07-17,CAN
SHANE HNIDY,8460661.0,D,R,74.0,204.0,1975-11-08,CAN
RYAN JOHNSON,8460527.0,C,L,73.0,199.0,1976-06-14,CAN
FERNANDO PISANI,8465170.0,R,L,73.0,205.0,1976-12-27,CAN
JASSEN CULLIMORE,8458543.0,D,L,77.0,235.0,1972-12-04,CAN
LUCA CAPUTI,8473997.0,L,L,75.0,200.0,1988-10-01,CAN
CHRISTIAN HANSON,8475087.0,C,R,76.0,228.0,1986-03-10,USA
MARCEL MUELLER,8475950.0,C,L,75.0,220.0,1988-07-10,DEU
FREDRIK SJOSTROM,8469464.0,L,L,73.0,218.0,1983-05-06,SWE
MIKE ZIGOMANIS,8467937.0,C,R,72.0,200.0,1981-01-17,CAN
MATT LASHOFF,8471696.0,D,L,74.0,204.0,1986-09-29,USA
DUSTIN BOYD,8471310.0,C,L,72.0,187.0,1986-07-16,CAN
BRENDON NASH,8475641.0,D,L,75.0,210.0,1987-03-31,CAN
MIKE COMRIE,8467964.0,C,L,70.0,185.0,1980-09-11,CAN
ERIC GODARD,8468252.0,R,R,76.0,222.0,1980-03-07,CAN
ANDREW HUTCHINSON,8467927.0,D,R,74.0,195.0,1980-03-24,USA
DEREK BOOGAARD,8469647.0,L,L,79.0,265.0,1982-06-23,CAN
CHRIS DRURY,8460562.0,C,R,70.0,191.0,1976-08-20,USA
BRODIE DUPONT,8471728.0,C,L,74.0,210.0,1987-02-17,CAN
ALEX FROLOV,8468500.0,L,R,74.0,210.0,1982-06-19,RUS
CHAD KOLARIK,8471411.0,C,R,71.0,178.0,1986-01-26,USA
TODD WHITE,8466392.0,C,L,70.0,198.0,1975-05-21,CAN
JEREMY WILLIAMS,8470809.0,R,R,72.0,191.0,1984-01-26,CAN
BRYAN MCCABE,8459462.0,D,L,74.0,223.0,1975-06-08,CAN
GILBERT BRULE,8471680.0,C,R,71.0,187.0,1987-01-01,CAN
LIAM REDDOX,8471324.0,L,L,71.0,178.0,1986-01-27,CAN
RICHARD PETIOT,8469564.0,D,L,75.0,215.0,1982-08-20,CAN
JASON STRUDWICK,8460555.0,D,L,76.0,226.0,1975-07-17,CAN
MARTIN GERBER,8469675.0,G,L,72.0,205.0,1974-09-03,CHE
JONAS ANDERSSON,8467906.0,R,L,75.0,204.0,1981-02-24,SWE
MARIO BLIZNAK,8471863.0,C,L,72.0,185.0,1987-03-06,SVK
JOEL PERRAULT,8469584.0,C,R,74.0,212.0,1983-04-06,CAN
RICK RYPIEN,8471628.0,C,R,71.0,190.0,1984-05-16,CAN
PETER SCHAEFER,8462093.0,L,L,73.0,200.0,1977-07-12,CAN
SERGEI SHIROKOV,8473488.0,R,R,70.0,195.0,1986-03-10,RUS
JEFF TAMBELLINI,8470620.0,L,L,71.0,186.0,1984-04-13,CAN
RYAN PARENT,8471692.0,D,L,75.0,198.0,1987-03-17,CAN
LEE SWEATT,8473931.0,D,R,69.0,195.0,1985-08-13,USA
CRAIG CONROY,8455919.0,C,R,74.0,193.0,1971-09-04,USA
ALES KOTALIK,8467502.0,R,R,73.0,225.0,1978-12-23,CZE
DAYMOND LANGKOW,8462036.0,C,L,70.0,181.0,1976-09-27,CAN
STEFAN MEYER,8470648.0,L,L,74.0,200.0,1985-07-20,CAN
PETER FORSBERG,8458520.0,C,L,72.0,205.0,1973-07-20,SWE
DAVID KOCI,8468626.0,L,L,78.0,238.0,1981-05-12,CZE
GREG MAULDIN,8470203.0,L,R,71.0,195.0,1982-06-10,USA
SHAWN BELLE,8470623.0,D,L,73.0,235.0,1985-01-03,CAN
COLBY COHEN,8474002.0,D,R,74.0,200.0,1989-04-25,USA
ADAM FOOTE,8456283.0,D,R,74.0,220.0,1971-07-10,CAN
JONAS HOLOS,8474730.0,D,R,71.0,196.0,1987-08-27,NOR
DAVID LIFFITON,8470656.0,D,L,74.0,210.0,1984-10-18,CAN
RAY MACIAS,8471786.0,D,R,74.0,195.0,1986-09-18,USA
OSCAR MOLLER,8474114.0,R,R,70.0,189.0,1989-01-22,SWE
JOHN ZEILER,8470113.0,R,R,71.0,204.0,1982-11-21,USA
FRANCIS LESSARD,8466212.0,R,R,74.0,235.0,1979-05-30,CAN
COREY LOCKE,8470705.0,C,L,69.0,175.0,1984-05-08,CAN
RYAN POTULNY,8470680.0,C,L,72.0,182.0,1984-09-05,USA
ROMAN WICK,8471368.0,R,L,74.0,208.0,1985-12-30,CHE
DAVID HALE,8468502.0,D,L,73.0,222.0,1981-06-18,USA
MIKE BRODEUR,8470800.0,G,L,74.0,185.0,1983-03-30,CAN
PASCAL LECLAIRE,8469461.0,G,L,74.0,202.0,1982-11-07,CAN
JEREMY COLLITON,8470651.0,C,R,74.0,214.0,1985-01-13,CAN
JUSTIN DIBENEDETTO,8474731.0,C,L,72.0,198.0,1988-08-25,CAN
JON SIM,8465024.0,L,L,70.0,189.0,1977-09-29,CAN
DOUG WEIGHT,8458361.0,C,L,71.0,202.0,1971-01-21,USA
MATT CAMPANALE,8476208.0,D,L,71.0,200.0,1988-02-14,USA
JAMIE DOORNBOSCH,8475990.0,D,L,74.0,198.0,1990-02-01,CAN
MARK KATIC,8474063.0,D,L,70.0,191.0,1989-05-09,CAN
SHANE SIMS,8473611.0,D,R,73.0,195.0,1988-04-30,USA
KRIS DRAPER,8446485.0,C,L,70.0,188.0,1971-05-24,CAN
MIKE MODANO,8449645.0,C,L,75.0,212.0,1970-06-07,USA
BRIAN RAFALSKI,8467856.0,D,R,70.0,194.0,1973-09-28,USA
RUSLAN SALEI,8464962.0,D,L,73.0,212.0,1974-11-02,BLR
CHRIS OSGOOD,8458568.0,G,L,70.0,180.0,1972-11-26,CAN
WADE BELAK,8460502.0,R,R,77.0,222.0,1976-07-03,CAN
J-P DUMONT,8464957.0,R,L,73.0,205.0,1978-04-01,CAN
LINUS KLASEN,8475677.0,L,L,68.0,176.0,1986-02-19,SWE
MAREK SVATOS,8469670.0,R,R,70.0,185.0,1982-06-17,SVK
ANDREAS THURESSON,8474154.0,R,R,73.0,206.0,1987-11-18,SWE
MARK DEKANICH,8473532.0,G,L,74.0,185.0,1986-05-10,CAN
RAYMOND SAWADA,8471265.0,R,R,74.0,207.0,1985-02-19,CAN
BRIAN SUTHERBY,8468506.0,C,L,74.0,208.0,1982-03-01,CAN
BRAD LUKOWICH,8460580.0,D,L,73.0,191.0,1976-08-12,CAN
KARLIS SKRASTINS,8467519.0,D,L,74.0,208.0,1974-07-09,LVA
CHRIS CLARK,8460567.0,R,R,72.0,191.0,1976-03-08,USA
ROSTISLAV KLESLA,8468484.0,D,L,75.0,215.0,1982-03-21,CZE
CRAIG RIVET,8459004.0,D,R,74.0,207.0,1974-09-13,CAN
DAVID LENEVEU,8470263.0,G,L,73.0,190.0,1983-05-23,CAN
ROBBIE EARL,8471399.0,L,L,73.0,195.0,1985-06-02,USA
DREW BAGNALL,8470787.0,D,L,75.0,220.0,1983-10-26,CAN
MAXIM NOREAU,8474222.0,D,R,72.0,194.0,1987-05-24,CAN
MIKE MOORE,8474531.0,D,L,73.0,210.0,1984-12-12,CAN
NICLAS WALLIN,8468577.0,D,L,75.0,220.0,1975-02-20,SWE
ANTERO NIITTYMAKI,8467511.0,G,L,73.0,195.0,1980-06-18,FIN
JOHAN HARJU,8474085.0,L,L,75.0,210.0,1986-05-15,SWE
MARC-ANTOINE POULIOT,8470615.0,C,R,74.0,203.0,1985-05-22,CAN
MATTIAS OHLUND,8460503.0,D,L,76.0,233.0,1976-09-09,SWE
MATT SMABY,8470634.0,D,L,78.0,230.0,1984-10-14,USA
MIKE VERNACE,8471413.0,D,L,72.0,216.0,1986-05-26,CAN
PATRICK O'SULLIVAN,8470649.0,C,L,71.0,189.0,1985-02-01,CAN
SERGEI SAMSONOV,8466035.0,L,R,68.0,188.0,1978-10-27,RUS
CORY STILLMAN,8458943.0,L,L,72.0,193.0,1973-12-20,CAN
BLAIR BETTS,8467361.0,C,L,75.0,210.0,1980-02-16,CAN
NIKOLAY ZHERDEV,8470597.0,R,R,74.0,203.0,1984-11-05,UKR
OSKARS BARTULIS,8471756.0,D,L,74.0,184.0,1987-01-21,LVA
NICK BOYNTON,8466145.0,D,R,73.0,218.0,1979-01-14,CAN
BRIAN WILLSIE,8465113.0,R,R,73.0,202.0,1978-03-16,CAN
BRIAN FAHEY,8468599.0,D,R,73.0,216.0,1981-03-02,USA
TYLER SLOAN,8468846.0,D,L,76.0,214.0,1981-03-15,CAN
TODD MARCHANT,8459587.0,C,L,70.0,180.0,1973-08-12,USA
JARKKO RUUTU,8467393.0,L,L,73.0,204.0,1975-08-23,FIN
DAN SEXTON,8475105.0,R,R,69.0,180.0,1987-04-29,USA
AARON VOROS,8469672.0,L,L,74.0,210.0,1981-07-02,CAN
PAUL MARA,8466144.0,D,L,76.0,211.0,1979-09-07,USA
DANNY SYVRET,8470996.0,D,L,72.0,205.0,1985-06-13,CAN
TIMO PIELMEIER,8474194.0,G,L,71.0,175.0,1989-07-07,DEU
NIGEL DAWES,8470741.0,R,L,69.0,200.0,1985-02-09,CAN
FREDDY MODIN,8460556.0,L,L,76.0,220.0,1974-10-08,SWE
PATRICK RISSMILLER,8470321.0,C,L,76.0,225.0,1978-10-26,USA
ROB SCHREMP,8471238.0,C,L,71.0,200.0,1986-07-01,USA
FREDDY MEYER,8470578.0,D,L,70.0,185.0,1981-01-04,USA
BRENT SOPEL,8462176.0,D,R,74.0,205.0,1977-01-07,CAN
NOAH WELCH,8469505.0,D,L,76.0,215.0,1982-08-26,USA
ANDREY ZUBAREV,8471848.0,D,L,73.0,210.0,1987-03-03,RUS
PETR SYKORA,8460465.0,R,L,72.0,190.0,1976-11-19,CZE
STEVEN ZALEWSKI,8471365.0,C,L,72.0,195.0,1986-08-20,USA
VLADIMIR ZHARKOV,8473592.0,R,L,73.0,205.0,1988-01-10,RUS
COLIN STUART,8469582.0,L,L,74.0,205.0,1982-07-08,USA
PAUL SZCZECHURA,8473898.0,C,R,70.0,186.0,1985-11-30,CAN
TRAVIS TURNBULL,8475102.0,C,R,72.0,193.0,1986-07-07,USA
DEREK WHITMORE,8474500.0,L,L,70.0,190.0,1984-12-17,USA
JASON ARNOTT,8459429.0,C,R,77.0,220.0,1974-10-11,CAN
EVGENY GRACHEV,8474634.0,C,R,76.0,225.0,1990-02-21,RUS
BRETT STERLING,8470737.0,L,L,67.0,175.0,1984-04-24,USA
CADE FAIRCHILD,8474029.0,D,L,71.0,190.0,1989-01-15,USA
MATT BRADLEY,8465059.0,R,R,75.0,200.0,1978-06-13,CAN
MARK CULLEN,8470005.0,C,L,71.0,182.0,1978-10-28,USA
JOHN MADDEN,8466371.0,C,L,71.0,190.0,1973-05-04,CAN
JON MATSUMOTO,8473444.0,C,L,72.0,185.0,1986-10-13,CAN
MICHAL REPIK,8474153.0,R,R,70.0,180.0,1988-12-31,CZE
BILL THOMAS,8472361.0,R,R,73.0,185.0,1983-06-20,USA
BRIAN FOSTER,8471822.0,G,L,74.0,185.0,1987-02-04,USA
CARTER CAMPER,8476211.0,C,R,69.0,176.0,1988-07-06,USA
ZACH HAMILL,8474045.0,C,R,71.0,180.0,1988-09-23,CAN
JOSH HENNESSY,8470636.0,C,L,72.0,200.0,1985-02-07,USA
MAX SAUVE,8474607.0,C,L,72.0,185.0,1990-01-30,FRA
TRENT WHITFIELD,8465056.0,C,L,71.0,209.0,1977-06-17,CAN
MARTY TURCO,8460612.0,G,L,71.0,184.0,1975-08-13,CAN
ANDREW BRUNETTE,8459596.0,L,L,73.0,215.0,1973-08-24,CAN
SAMI LEPISTO,8471279.0,D,L,73.0,193.0,1984-10-17,FIN
STEVE MONTADOR,8468927.0,D,R,72.0,210.0,1979-12-21,CAN
SEAN O'DONNELL,8458637.0,D,L,74.0,238.0,1971-10-13,CAN
TIM CONNOLLY,8467878.0,C,R,73.0,190.0,1981-05-07,USA
PHILIPPE DUPUIS,8470697.0,C,R,72.0,196.0,1985-04-24,CAN
MATHIEU DARCHE,8468463.0,L,L,73.0,215.0,1976-11-26,CAN
ANDREAS ENGQVIST,8475372.0,C,R,76.0,199.0,1987-12-23,SWE
PETTERI NOKELAINEN,8471229.0,C,R,73.0,201.0,1986-01-16,FIN
CHRIS CAMPOLI,8470329.0,D,L,72.0,200.0,1984-07-09,CAN
RICHARD PARK,8460541.0,R,R,71.0,190.0,1976-05-27,KOR
JASON WILLIAMS,8468789.0,C,R,71.0,192.0,1980-08-11,CAN
ALEXANDRE PICARD,8470678.0,D,L,75.0,215.0,1985-07-05,CAN
CARL SNEEP,8473539.0,D,R,76.0,210.0,1987-11-05,USA
BRENT JOHNSON,8462161.0,G,L,75.0,199.0,1977-03-12,USA
BRAD THIESSEN,8475097.0,G,L,72.0,180.0,1986-03-19,CAN
SEAN AVERY,8468224.0,L,L,70.0,195.0,1980-04-10,CAN
ANDRE DEVEAUX,8470301.0,C,R,75.0,239.0,1984-02-23,BHS
BRENDAN BELL,8469516.0,D,L,74.0,205.0,1983-03-31,CAN
MICHAEL SAUER,8471714.0,D,R,75.0,213.0,1987-08-07,USA
JEFF WOYWITKA,8469480.0,D,L,75.0,227.0,1983-09-01,CAN
JASON JAFFRAY,8468881.0,L,L,73.0,195.0,1981-06-30,CAN
SPENCER MACHACEK,8474146.0,R,R,73.0,200.0,1988-10-14,CAN
BRETT MACLEAN,8474050.0,L,R,74.0,201.0,1988-12-24,CAN
KENNDAL MCARDLE,8471694.0,L,L,71.0,190.0,1987-01-04,CAN
TIM STAPLETON,8472379.0,C,R,69.0,180.0,1982-07-19,USA
BRETT FESTERLING,8471978.0,D,L,73.0,210.0,1986-03-03,CAN
MARK FLOOD,8470780.0,D,R,73.0,195.0,1984-09-29,CAN
RANDY JONES,8470905.0,D,L,74.0,210.0,1981-07-23,CAN
